text,label 
 Hey,False
 wasup lol:),False
 Heyy   $$D,False
 hello there cuteness lol:),False
 heyy cute stuff:),False
 wasup:),False
 heyy whats up cutie :),False
 nuttin much wat good with you sweetie:),False
 heyy where do u stay at,False
 in Cali silly but i move to texas now:),False
 heyy.r :),False
 wasup?,False
 heyy,False
 sup?,False
 HEYYY PAPI CHULO,False
 wasup chula who ever you are:),False
 heyyyy (:,False
 hi cutie<3,False
 heyyyyyyyyyy shadyyyy !!!,False
 sup mamacita:),False
 Hi :D lmao !,False
 sup wat funny lol:),False
 Hi =],False
 holla bontia:),False
 Hi baby,False
 hi cutie:),False
 hi handsome =],False
 hi beautiful:),False
 Hi Lol,False
 hello cutie:),False
 Hi(:,False
 holla:),False
 hiii; doing good. jus chillin,False
 kool that wasup:) so wat is your name cutie:),False
 holar :),False
 wasup?,False
 How are you?,False
 im doing good & yourself:),False
 HOW DiD YU FiND OUT BOUT FORMSPRiNG,False
 someone send me a Invite on my email lol:),False
 HOW MANY MYSPACE FRiENDS DO YU HAVE,False
 hmmm idk i didnt check haha lol:) i guess like a 1000:),False
 HOW OFTEN DO YU KLEAN UR BELLY BUTTON,False
 everyday haha lol:),False
 how old are u?,False
 old enough haha:),False
 how old are you?,False
 haha two old for you lmfao:),False
 how u find me? =] hehe.,False
 haha i dont remeber but i saw a cutie n started to follow u lol>33333333,False
 http://i53.photobucket.com/albums/g49/SexyLatinaChic/l_a3b843006e104b2db27adc70477eb412.jpg,False
 who send me this that bomb:),False
 http://ihatejade.com/?id=s04t0k8djbpnf8wo9bzvf566wo4vh9,True
 huh wtf is that site  but fuckit  who the fuck care hahaha lol:),True
 http://ihatejade.com/?id=s04t0k8djbpnf8wo9bzvf566wo4vh9,True
 im not gonna check this shit out anyways:),False
 http://www.de-noted.co.uk  r r coolies! drawings on money :),False
 huh wat wtf is that lol:),False
 http://www.formspring.me/ayobeba94,False
 huh hmmmm maybe lol:),False
 http://www.formspring.me/diaujabby rate ? =],False
 hmmmmm ok fasho i tell you on ur page lol:),False
 http://www.formspring.me/emmadilema spam the worthless whore,True
 naw i wont:),False
 http://www.formspring.me/KUKLUXKLANOWNZ    YELL AT THIS NIGGUH AND PASS THE LINK ON,False
 wat who are you maybe i will:),False
 http://www.youtube.com/user/cedesandtuesday watch it  pass it on?,False
 huh wat is this i take a look tho lol>33333,False
 http://www.youtube.com/user/cedesandtuesday,False
 huh wat that lol,False
 HUH,False
 huh lmfao:),False
 I don't get it :o,False
 you told me why the sad gface wat chu mean lol:),False
 i don't listen to the radio  i just surf thru random channels and i'll hear the song on tv or something.,False
 oh hahaha really damn hahaha yup i would hate that two hehe:),True
 I du00f6nt remeber my password no more..how old r u?,False
 awww really why is that:) do you got any other sites:) & how old are you:),False
 i guess? lol nice to meet you tho =),False
 ehehe lol:) so you should add me on other sites wat do you have:),False
 I just sandomlyy said hi to youuu  lol.,False
 hahaha i know so how you find me lol:),False
 I like yuhr background(:,False
 thank you:)  i like yours too:),False
 i love your background very sexy lol ;-),False
 awwww thanks yup it tight huh lol:),False
 I mean ur Cock,False
 oh haha yea it like 7 to 8 inches long:),False
 i REALiZE YALL MAY NOT B ABLE 2 ANSWER SUM OF THESE BUT iTS JUS 4 FUN YALL....LOL,False
 hehehe fasho:),False
 i suck cock for my gf wanna see?,False
 hahaha wat you suck cock  so you have a gf:),False
 I want you to (,False
 hehe you do:)so you got a email we can talk:),False
 I was looking for one of myy other friendsss  he's under swaggg &i seen your page :D lol.,False
 ohy hahahaha really lol:),False
 I wubbbbb you(:,True
 huh you wat lol:),False
 I'm from Northern Cali... East Sacramento 2 b exact.... I'm originally from Tijuana though... where y'all fam 4rm...,False
 oh fasho that kool dude:) how is Sacramento is it nice anything to do out there:) im from southern Cali like L,False
 I'm getting a new email give me a min!,False
 ok fasho:) haha:),False
 I'm still lost :o my bad ;,False
 oh hahaha really ur funny lol:),False
 If someone told you they had your kid  what would you say?,False
 someone has my kidd n i pay every month two see him:),False
 if u had to pick one thing to change about urself what would it be sweetie? [=,False
 idk stop being so damn nice:),False
 If you could go on a road trip with any person  dead or alive  who would it be and where would you go?,False
 i would go with the fine is gurl ever hehe alive:),False
 If you could make one person fall in love with you who would it be?,False
 idk a really beautiful girl lol:),False
 Ilike Yur BAck Ground ;D r Ahah Jkk .,False
 it hella fresh huh lol:),False
 Im a guy haha fag,False
 haha wat are you talkin bout your the fag bitch:),False
 im the type of qirl that can be so hurt but can still look at you && smilee ; the type of qirl who is willinq to briqhten your day even if icant briqhten my ownu2665,False
 awwwww that really sweet of you i like that in a girl hehe lol:),False
 is it a sweet dream or a beautiful nightmare?,False
 a sweet dream & a beautiful nightmare that would be hot hehe:),False
 Is there any song you wish would disappear off the face of the earth?,False
 haha idk the ones they play on the radio over & over i hate it:),False
 iS THERE SUM ONE YU WiSHED YU NEVA FUKKD,False
 hmmm yes:),False
 KAN YU BRAiD HAiR,False
 haha naw i cant lol:),False
 KAN YU LiST THEE 7 DEADLY SiNS,False
 hmmm nope haha can you lol:),False
 KAN YU REMEMBER THEE WORST KiSS YU EVA HAD,False
 hmmm nope lol:),False
 kay i did.,False
 fasho:),False
 Kissss Kissss :-*,False
 hahahaa haha Kissss Kissss :-* i guess lol:),False
 koo koo imm from the  951 lol,False
 oh fasho damn sorry i took a long as time to answer haha lol:),False
 lemme jackk u off babyy<3,True
 damn do you want really haha:),False
 LiLO OR STiTCH,False
 stitch he the cool kat lol:),False
 lmao is that you in the background?,False
 naw that not me it a image i made:),False
 lmaoo yu funny as a mf! aha,False
 hahaha i am kool lol;),False
 lol  idk you tell me...(: ?,False
 huh tell u wat lol:),False
 lol  oh thanks pa =] and my name is Ana call me Nena ;) or Mami naw j/k hahaha.,False
 haha ur just to cute ma so wat chu doing>33333333,False
 LOL DID U LOOK HANDSOME 2DAY,False
 awww thank you & yes i did but i still feel like shit:),False
 lol it can be a guy vv lol,False
 oh really:),False
 lol nada justt at homee kickinn itt bein lazyyy lolz &&. youu?,False
 oh fasho that kool:),False
 lol nothinqq rlly ; watchinq disney channel ;p you ?,False
 oh hehe wat that kool me just posted a lil bored rite now im gonna take a cold shower lol:),False
 lol o ok coolz dude,False
 fasho:),False
 lol okay :) well whats your real name hun? :),False
 lol i just told u lol:),False
 LOL THATS FUNNY,False
 hahaha i know it was & i got kickout becuz i was dancing & one of tho rent a cop pulled me to the side & he said i dont like you & i told him fuck you so he kick me out hehe:),False
 lol yeahh c(=,False
 haha yup yup?,False
 lol...how yu been(:,False
 i been good & you:),False
 me too! i wish i didn't have to hear Tik Tok by Ke$ha so dang much. :(,False
 hahahahahaha you heard that a lot that why i dont used the radio anymore i go online to heard music i like:),False
 my songz <3 aha,False
 wat song haha lol:),False
 myspace. it's on my page.,False
 oh hehe but you should just add me im on my ipod:),False
 Myspaceee `?,False
 u want to add me lol:),False
 nahhh  i hate mah name. hehe  i wanna have somethinqq prettier :/,False
 oh why do you hate your name for sweetie:),False
 NAME 3 2 PAC SONGS,False
 hmmm smoke weed all day  pour out a little Liquor str8 Ballin & i name one more i like Live & die in LA lol:),False
 NAME 3 CHERiSH SONGS,False
 huh idk hehe:),False
 NAME 3 CHRiSTiNA MiLLiAN SONGS,False
 hmmmmm idk none haha:),False
 NAME 3 JAY Z SONGS,False
 99 Problem  Dirt Off Your Shoulder  Girls  Girls  Girls:),False
 NAME 3 LiL WAYNE SONGS,False
 hmmm 3 peat  wall in  weezy Ambitions:),False
 NAME 3 NiVEA SONGS,False
 hahaha damn you send me 9 of the same questons haha lol:),False
 NAME 3 NiVEA SONGS,False
 hmmm idk none of your song hahaha:),False
 NAME 3 PEOPLE YU TALK 2 DAiLY ON FS,False
 well you is one hehe & twon is idk who three is idk also:),False
 NAME 3 PRETTY RiCKY SONGS,False
 Get You Wet  Grind On Me  On The Hotline:),False
 NAME 3 SWV SONGS,False
 hmmm idk sorry:),False
 Nice background,False
 thanks that was my crew slutjunkies lol:),False
 Nooo  nooo  nooo! jackinnnng you offf is MY job (;,False
 hehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehe yup:),False
 Nopeee... Just guys .,False
 oh fasho:),False
 -Nothhinnqq chilllinnqq. hOw bOutt yOuuhhh cutiee <$$/[[;,False
 oh nice me just posted hella tried from work lol:),False
 nothing much just here and you?r :),False
 oh fasho me just listen to some music & write the sexy parts tee hee:),False
 Nu uh  nice ta met yhu<3 &nd im' Angelicaa(:,False
 hehehe nice to meet you too nice name:),False
 oh ha well talk to me thew my profile :),False
 huh ok will do lol:),False
 oh lol well i couldnt before cuz yur link wasnt there! im not a dummy :p lol && yepp now i remember yu!(:,False
 oh hehe well wat chu up to:) i wasnt callin you a dummmy:),False
 oh that coolr so wat u doing this weekend,False
 oh shit idk yet:) watever come up:),False
 oh. well uhm it goes to yahoo when i click it.,False
 awwww sorry im gonna change that soon so add me then here:) www.myspace.com/_savage_life,False
 ohh okayy (:r i remember now  i forgott (:,False
 hehehe yea it kool so wasup with you:),False
 omg have you seen the pictures of u on emogasm.com lol,True
 hahahaha that a big lie:),False
 omq   yuhhr backround almost blinded me!! hahaha,False
 oh hahaha it did lol:),False
" oooh kooo where yuhh fromm:}}""?",False
 hehe from the 909:),False
 Pants or no pants? :),False
 huh,False
 playa playa haha vv u got game lol,False
 hahaha if you say so i got game on sports:),False
 Please cyberfuck me?! I'm horny beyond imagination and I need you to make me wet! whateveryoulike23@gmail.com,False
 hmmmm hehe really well i just send you a email lol:) i said wasup sexi lol:),False
 PORQUE CAN I KNOW,False
 yes you can know hehe i went to a club last nite & i was really drunk before i got there:),False
 pretty the weather was so nice i loved it,False
 awww really i know you were lookin sexy hehe:),False
 Q4Q - If you could master one skill what would it be?,False
 hmmmm play pro soccer lol>333,False
 qhetinq it in wif that nasty white qirl lMAO?,True
 hahaha why you askk you something:)she look ok:),False
 R u big?,False
 big like how tall or big like in buff:),False
 r u gay?,False
 nawww im Straight:)& fuck that:),True
 R YU A LADY GAGA FAN,False
 hmmm not really she alrite:),False
 R YU A MEAN DRUNK,False
 nope i am very nice or funny when im drunk haha lol:),False
 R YU A PAK RAT,False
 haha naw lol:),False
 Rate Her ; ---> Formsprinq.me/belindababyxo,False
 fasho lol:),False
 rate her?->www.formspring.me/insanitymurders,False
 huh fasho lol,False
 rate hEr?->www.formspring.me/insanitymurders,True
 i did already lol:),False
 Rate me,False
 a 8.5,False
 really? i didnt knoww. haha nd yes i would (:,False
 hahaha yea it kool so:) i guess im gonna comment you:),False
 REALLY? YU MUST B NEW 2 FS,True
 haha naw i havent im not really new i been haviing this for like 4 months haha:),False
 redboiii88 and shortyonfire are two FAKE formsprings be careful they will take your pics and act like you  they likes to go around stealing peoples pictures to make fake accounts,False
 hahahaha really hmmm i donk think they are lol:),False
 same here. i can't stand hearing one song too much. i just wanna shoot myself!,False
 hahahahahaha you heard that a lot that why i dont used the radio anymore i go online to heard music i like:),False
 sasha.,False
 hehe really your name is cute:),False
 So that you in the background picture?,False
 naw that not me hehe that just a image i did:) im a dude:),False
 SO UR MEXiKAN,False
 yes i am are you:),False
 so what crackin,False
 wat crackin then:),False
 So where you stay at?,False
 i stay in Cali for now:),False
 Softy ass LMAOO,False
 huh naw but im not a mean as guy lol?,False
 soooo u repp da 512  wat part?,False
 naw i dont rep 512 i just been in that area & still come back i rep 909:),False
 spending it w the family cuz my bro going back 2 cali on monday i went to the lake 2day,False
 oh really that nice so how was the lake:),False
 SRRY PARTNAH iM NOT MEXiKAN iM PUERTO RiKAN,False
 oh haha really i digg puerto rikan chicks so sexi:),False
 Stop creeping bri  now! Thanks:),False
 im not creeping her hater lol:),False
 Sup ? :),False
 wasuuuuuuuuuppppppppppppppp>33,False
 thaa wass jus nasty wannah see bttr?.r vvvvvvvv,False
 huh show me then:),False
 thank yew <3,False
 your welcome:),False
 thank you:)r so wat  doing,False
 your welcome sweetie:) i just be busy:),False
 thanks fer yur pic omment(:,False
 oh fasho haha:),False
 thanks:) im kristy:),False
 your welcome:) nice name:),False
 THANkYOUH HEHE=^_^= GOT ME BLUSHING NOW,False
 your welcome sexyyyyy:)r so did yew love it:),False
 that's like your real name or nickname? and jess :),False
 haha my nick name silly lol:),False
 that`s wassup =] what`s yur name?,False
 lol my name is SHady & your cutie>33333333,False
 thats good tho :],False
 thanks but it still hard to find a girl there dayz>333333,False
 thats not a good enough answer...,False
 oh hahaha really well it good enough for me lol:),False
 thatss coo (x,False
 yup yup:),False
 thee skyyy is whatssupp lol :(r actually im sittinq here bored'a thenn a bitchhhh . :/,False
 the sky is the limit hehe awww why are yew bored:),False
 Thick Or Skinny Girls?,False
 it doesnt matter i like both hehe:),False
 thx(:...yur lookin nice too lolr buh do i kno yu??,False
 your welcome & thank you i meet you on myspace if you remember:),False
 tru tru yhu qotsz aim doeee if yhu do hmu @ fyneazzchula1014,False
 aim on wat aol or some thing if you mean that then naw i dont sorry i got other site tho if you want them?,False
 u don't have a real name??,False
 haha hmmmm no hahahaha just kidding i do it Ben lol:),False
 u got myspace?,False
 yea you want to add me  here add me if you want to:)   www.myspace.com/_savage_life,False
 U wanna have cybersex with me? http://t0.gstatic.com/images?q=tbn%3AuKxkKssJSMpeRM%3A%3Abuy-body-jewelry.com%2Fjewelry%2Findex.php%3Fid%3D%26page%3D8%26post%3D%26category%3D%26flickrphotosapi_search%3Dbellyrings%26flickrphotosapi_page%3D6%26flphap_id%3D28,False
 huh really that look like a fake pic hahaha lol:),False
 U was slow but i still like u... U make me cumm baby,True
 hehe really just like that damn:),False
 uhmmm lol i meet a few ppl there? wats yur name??,False
 oh hehe well you should know my name it shady:),False
 UR LiNK iS ALL BAD SEND MEEH ONE THRU MY iNBOX,False
 all it is haha damn ok i will:),False
 ur supperr kuteeee(:,False
 awww thank but your cute yourself:),False
 UR WELKUM,False
 hehe fasho know one has ever told me so many question as once haha:),False
 Virgin?,False
 are you sayin im a virgin nope i lost it when i was 13 lol:),False
 VVVVVV WOW,False
 hahahahaha yup i know lol:),False
 wahhtss yuhhr favorrite sportt.?,False
 my fav is soccer:),False
 WAHT DO YU THiNK BOUT ANiME PORN,False
 haha idk lol:),False
 WAHT DO YU THiNK BOUT DUDES WHO DRESS LiKE CHiX AND ViCE VERSA,False
 ewwww haha freaks lol:),False
 WAHT iS THEE LAST THiNG YU STOLE,False
 hmmm i think some tip money cuz i was broke haha lol:),False
 WAHT iS YO FAVE BEYONCE ViDEO,False
 hmmmm i think crazy & beautiful was a hawt video lol:),False
 WAHT iS YO FAVE KANDEL SCENT,False
 idk really idk haha lol:),False
 WAHT KUMS 2 MiND WHEN YU SEE THEE WORD BEEFY,False
 hehe beefy as in like a fight or food:),False
 WAHT MADE YU CHOOSE THEE BG YU GOT,False
 huh the back round is wat chu mean rite:),False
 WAHT TiME DO YU EAT DiNNER,False
 i eat dinner at 6 7 or 8  hehe lol:),False
 WAHT WAS THEE LAST THiNG YU KLEANED,False
 oh haha the dishes lol:),False
 WAHTS YO FAVE KATCH PHRASE,False
 huh wat chu mean by that i dont get it haha lol:),False
 wass upsz love my namesz alicia (:,False
 oh that very cute name:),False
 Wassuhhppp kCutie?,False
 holla bontia:),False
 wassupp,False
 wasup gorgeous>3333333,False
 Wassuppp(:,False
 wasup:),False
 wat was yur question??,False
 oh haha i did send you any question sorry:),False
 wats your name?,False
 my name is shady n ur lol:),False
 watsz o1 food you'll neva eat again?,False
 shit idk but i wouldnt eat anything old hahaha:),False
 we alreadyy friendss on myspacee (:r i justt tried adding you....,False
 oh haha yea i know that now:),False
 well r yu still on my myspace??,False
 no i log off why you wanna talk to me on there:),False
 well ur mightyy cute [:,False
 awww we your really cute yourself:),False
 well yeh i wanna kno who yu are aha send me a message on there,False
 well check my link & you will know who i am silly:),False
 what color are your eyes . . duhh !,False
 oh haha sorry i a slow as dude lol:) there dark brown lol?,False
 What day would you love to live again?,False
 hmmm when i was in Vegas making that big money like 3 000 a week i miss tho dayz lol:),False
 what do you think are the best 2 qualities for someone to have?,False
 huh idk sorry im not smart:),False
 what kind of girls do you like?,False
 i like any kind of girl as long as cool sweet with a nice personality or at least i could get alone with her  girl that understand me im  but she got to be lookin good for me two so i could be happy for wat i got lol>33333333,False
 what shade is yr eyes ?,False
 huh wat shade is ur eyes wat chu mean bout that lol?,False
 -what should be her punishment??,False
 oh hehe idk take sumthing from her that she used is the most or love the most of her stuff that would i take from her haha:),False
 What was your favorite toy to play with as a child?,False
 a car,False
 what's good?,False
 just chillen jamin to my song & you:),False
 What's gud where u 4rm... we got da same last name I c,False
 im from the west IE & you:) wat the not my name haha:),False
 What's you're dream car?,False
 hmmmm i like a lot of cars but my best n dopest car i have was a lexis 2006 lol:),False
 What's you're favorite feature in a girl?,False
 hmmm got to have style of course lookin gorgeous n she will get watever she want from me lol:),False
 What's you're favorite sports team?,False
 hmmmm i like a lot so i name some i am a big time Lakers fan lol:) soccer mexico im go for them in the world cup lol:),False
 what? lol,False
 you should add me silly my first link it my myspace:),False
 Whats up with all this rate me shiiit? ahaha.,False
 haha shit i dont even know lol>33333333333,False
 whats ya myspace or facebook?,False
 i got both if you want both well i dont really go on my face book:) well this is my myspace:) www.myspace.com/_savage_life,False
 whats your name?:),False
 my name is shady n you lol:),False
 whats your twitter link?,False
 oh fasho:)   http://twitter.com/frE5hSwagg,False
 whatsss qewddd (( :,False
 wasup:),False
 whatssuppp <3,False
 wasup with you hehe:),False
 WHEN WAS THEE LAST TiME YU MADE A SHOPPiN LiST,False
 ummm christmas cuz i went two buy everyone something nice for my family:),False
 whens the last time you jacked off?,True
 haha i dont do that haha:),False
 Where u got that bakground at hun,False
 i be havin this back round image for a long time:),False
 Where u stay at,False
 rite now im in San Bernardino:)r IM going back to Austin TX:)r wat bout chu sweetie:),False
 Where ufrim?,False
 im from cali I.E. mamacita lol:),False
 which ? was yurs?? lol yu were anonymous???r,False
 wat are you talkin about:),False
 who are yuu ?,False
 who am i well a nice dude hehe lol who are you lol:),False
 WHO iS A FAMOUS PERSON UR TiRED OF SEEiN EVERY WHERE,False
 hmmm idk dont really care about that:),False
 WHO iS YO FAVORiTE FAMiLY GUY CHARACTER,False
 my is stweie:),False
 Who was the best teacher you've ever had?,False
 i dont a fovorite so idk,False
 WHO WAS YO FAVE POWER PUFF GiRL,False
 idk really like i never watch the show before haha:) wat bout chu:),False
 whose this ?,False
 haha im am shady wasup cutie lol?,False
" why do guys like when girls call em ""daddy"" when you fuck ?",False
 shit idk know but i thinkin some girl do like that:) it just the way of life:) why you like that:),False
 why do you call yourself shady?,False
 i dont call my self shady i got that name when i was 12 cuz i was always shady with all my stuff  thing that i own or buy never wanted to share so my friend said you is shady even my cousins said i was a shady person so the name stuck with me so yea that my name:),False
 Why the sad face?,False
 haha that was the sad face lol:),False
 Why You Answer Everythinq W/ A Question?,True
 huh idk cuz it a question box lol!!,False
 WOOW SOOr iLOVD My POEM yU WROTE MEE <3r LoLr iT WASS CUTE (: r ;ThANkSSS.,False
 haha fasho:),False
 WOULD YU KiSS SUMONE WiT MORNiN BREATH,False
 hmmm maybe haha well i do im gonna have some gum & mints before i kiss:),False
 wow fight fight fight,False
 hahaha yeah i know i want to but there was to many cops:),False
 wow fight fight fight,False
 i know i wanted to tho fuck that rent a cop:),False
 WOW WELL iF YU POST ANYTHiNG ON MY PAGE A WHOLE MESS OF FOLKS WiLL START HiTTiN YU UP REAL TALK...LOL,False
 oh haha really is that rite:),False
 Wtf? Stalkers that r anymous talking about me! And thanks for the nice legs compliment lol,False
 ahah i know rite>333333333333,False
 wududp.,False
 wasup wasup your cute:),False
 wuhhddup wit ur wannna be gangbangin white boy look hahaha straight up lame!!!,False
 haha i aint a whit boy you bitch as nigga:) im mexican & proud of it:) so get your fact Straight & why you a bitch to tell me who you are just a loser as nigga get a life dude:),True
 WUSS GUD KALi,False
 wasup:),False
 wussssup,False
 wasup with it:),False
 WUT IS UR PERFECT DREAM GURL LOL,False
 i dont have a PERFECT dream gurl i like any type of gurl as long as she is sweet  beautiful<& know how to have fun & make me laugh:),False
 Wuuhhdsz Crackinn(;,False
 wasup cutie:),False
 Wuuuhhss Crackkinn?(;,False
 wasuup wasuup?,False
 y r u so cute,False
 idk but i guess just try to look my best lol thank you cutie:),False
 yeah  that really sucks. i wish that you could approve of the song that gets played on tv or something lol,False
 hahaha that so true:)so wat chu like:),False
 yeahh &&. youuuh?,False
 oh just chillen:),False
 yeahh so whatss yourr namee? i neverr got it??? (:,False
 oh sorry my name is Shady:),False
 yeahh(X,False
 yea:),False
 yeee'; it's nice to be met Where yhuu' stay at?,False
 yup yup it is:) well i from San Bernardino but i get my self around like i travel most of the times:),False
 YES JAiL FOOD KOUNTS...LOL,False
 fasho hehe damn the food it not really good there really:),False
 YES JAiL FOOD KOUNTS...LOL,False
 haha fasho:) then it not that good:),False
 yew should add myy myspaceee.,False
 oh fasho but we are friends aready lol:),False
 YEZiR DiS B TRU,False
 oh haha well i have two wait & see:) if that happen lol:),False
 Yhur hellaa cute :) qhet at mehh <33,True
 awww thank you your really beautiful yourselfr & ok let talk:),False
 Yhur sooo cutee .,False
 awww thank your pretty fine yourself:),False
 yhuuu' uhh cutie(:,False
 awwww thank you  but your cute:),False
 yo can we speak anonymously on zoosk instead of on here cause i think u should know something come here www.bit.ly/zoosk-anon-chatr,False
 wat that for reals haha:),False
 yo juss add me lol,False
 oh i told you i cant click yo click on my i pod:),False
 you should ask me thingss.,False
 huh i would if yew ask me too:),False
 You're bomb too :D,False
 awww thank you hehe lol:),False
 you're cute ;p,False
 awww thanks you sexi>333,False
 You're cutee(:,False
 thank you:),False
 your cute  (:,False
 awwww thank you so cute urself hehe lol:),False
 Your cute (:,False
 thank you i bet you two lol?,False
 Your cute lol,False
 thanks you cutie?,False
 your not to old for me;],False
 hehehe:),False
 Your Sexyy(:,False
 why thank you your fine yourself:),False
 your top 5 ugliest people ive ever seen,True
 hahaha your funny you cant even see my top friends & i dont have a top five anyways:),False
 yourrr cutee ,False
 awww thank but your beautiful:),False
 yuh knoe what ir meann.<3r lol,False
 yea i do:),False
 yupp yupp laker Bby<33:) lol,False
 hellyea lakers are the best who is the fucken champions lol>33333333,False
 ayy yoo jordan yuh da bomb diggady :)r this is yur favorite black person since lik 8th grade :. who am i? get it right or ill b hela mad lmao,True
 ummmmmmmmmmmmmmmm r r give me more hints r r please :),False
 ayy yoo jordan yuh da bomb,False
 ummmmmmmm,True
 did you know I love you? :D,False
 awwwwwwwwww &,False
 did you know I love you? :D,False
 awwwwwwwwww <3 r did you kno dat i love more????,False
 duhhhh :),False
 haha,False
 duhhhh :)r,False
 haha  r r i love you girl r r i heard someone ot a new boyyy r r i saw a pic of dat fool r r he is a cutie,False
 If you could instantly become an expert at one style of dance  what style would you pick?,False
 ummm  contemperary,False
 wait what ????,False
 ur boo,False
 wait what ????r,False
 ur boo  r r ur new boyfreind :),False
 Well my 8th grade year yur 7th grade year,False
 ummmmm danielle dixion???,False
 What was the best job you've ever had?,False
 never had one,False
 Who's the most beautiful person you know?,False
 everyone,False
 are you a virgin?,True
 uhm i believe thats my business,False
 are you over austin?,False
 most deff  (:,False
 Austin got some pussy that's what went down,False
 ha  yeahh think what you want,False
 austins new gf is ugly as fuxkkk! lolz he did a downgrade honey! ur better :Pg,True
 hahahahahaa  thankss  (:,False
" austins new girllfriend is not uglly  && she is way way better than your nasty asss willll ever be. Ha evven youur so callled bestfriend ""katellyn"" aggress that kristens pretty tighht.",True
 i never said she was? me & her are good now  & okay thats your opinion  & yeahh ha cause ill believe someone i dont know (:,False
 bbygirlll i love youu!,False
 i love you too (: fuck those bitches talkin shit!,False
 brittany is from MAYODAN abbie aint from ellisboro  either.dumbass....and the lst 2 aintchur girls they dont evn lik u.,True
 I was naming people who live out in that area  ha yeahh okayy. I really don't care what some bitch thinks about me (:,False
 damn. fuck what a hater say jordan.! abzilla loves youh.! these bitches either wana be you or be with you and they hatin cause they sure cant compete with you.!! ha tell 'em jordan our only competition is the mutha fuckin mirrorrr.!!!!! <333,False
 hahahhaha hell yeah! I love me some ABZILLA! (:,False
 damnn jordan youh got some HATERSS.! step on nem bitchess.! aha i love youhh <3 fuck the bulshiit and the dirtyy slutts it came outt of.!!,True
 hahahaha I love you abzilla killa! <3 and he'll yeahh fuckk the bullshitt!,False
 did jordan have fun at julies with everybody(:,False
 of course i did  (: i love you ashley <3,False
 do you and lil jacob date?,False
 yess,False
 do you miss sitting with me at lunch? :),False
 ohhh how I do darlin :) I love you!,False
 Do you regret letting Austin be your first,False
 uhm no i dont,False
 Do you want to get back together with him?,False
 i mean i miss him  i do but i dont  cause he will just hurt me again,False
 Does Austin have a big or small dick,False
 why dont you ask him yourself?,False
 don't you get tired of people always askin shit bout austin that really aint even there business?,False
 hahah  yeahh i do!,False
 Excuse me  but whoever the fuck that is under me can shut their fucking mouth  you don't tell someone to go kill themselves motherfucker you go kill your self  seeing as you have nothing better to do then lurk her formspring.,True
 hahaha  i love youuu (:,False
 Gabby is a major slut,True
 why you dont you say that to her face? she deff aint  i LOVE her.,False
 ha all the bitches talk bout austin is just jealous  ha cuz austin got some and they can't ha  i laugh at the  like really  they aint got anything better to talk about but austin haha dumb bitches i swear its funny  hahahahaha GET A LIFE PEOPLE ,True
 THANK YOU  i love you rhiannon <3,False
 haha ewie your ugly nasty ass bitch!,False
 you wishhh  ugly fuckkk,False
 hahah wtf people are stupid  i know how you like babies? wth? bahah love you jordan(:,False
 hahahha for real  i love you too whoever you are,False
 Have you had sex with anybody besides Austin,False
 nahhhh,False
 heyy babeyy giirlll : )i miss youhhh.! lets hang out next week <3,False
 i miss you too! & okayyyy!,False
 How many times did you and that douche have sex,True
 excusee me?!,False
 i fucking love yewww. <3.,False
 i fucking love you jordan <3 & i miss you :(,False
 i love jordan alexander<33,False
 I love amber mabe <3333,False
 i love me some jordann  fuck those shittalkers (:,False
 i love me some julie! & fuck yeah!,False
 I LOVE YOU JORDANKINPOONANNERS!!!<33(: guess whoooo?(:,False
 awww allykinpoonanners <3 your my baby bestfriend :),False
 I love you too :),False
 awww yayysss  ha,False
 i thought u an austin carter made uh  really good couple :),False
 aww well thankss  ha,False
 idk why you let austin take ur v  i mean he's fucked a million other bitches hahahhah it aint lik it ment anything to him,False
 ha obviously you dont know shitt  i would love for you to say that to my face  someones jealous (: aww thats cute,False
 If you could make one person fall in love with you who would it be?,False
 there already in love with me,False
 iloveyou Jordan (party buddy) :),False
 i love you too jessica ! partyy buddy ha  great times!,False
 im sorry to hear about your dog,False
 thankks :(,False
 Is Diana z a virgin?,False
 uhm why dont you ask her?,False
 is ur vag tight enough that i could fit my fist in it and im a baby (; i know how u like them,False
 wtffff?,False
 Jordan I love and I am not trying to be mean but you need to stop hanging around gabby because you are becoming a hoe,True
" woahh  i barley hang out with her  like ever  and im not a hoe  ha and neither is she  and why dont you just say this to my face  since you ""love"" me",True
 jordan leigh baby girl no matter what happens in life you are always and forever my best friend <33 you mean the world to me FUCK OTHER SHADY BITCHES(: im always gonna be here <3 i love you so much jordankinpoonanners <3,True
 awww your always gonna be my BESTFRIEND  i love you so much allykinpoonanners <3 without you i would of been dead by now  you helped me so much  your like my sister. i love you! <3 fuck shady tricks (:,False
 jordan you're friggin goregeous i seriously wish i could look like you your hair is beautiful. true story,False
 aww thankks  thats real sweet (:,False
 jordann  we've had our ups and downs. but overalll your awsomeee.<3,False
 awww well thanks  <3,False
 let's jump them..,False
 ha yes!,False
 no one is jealous that you fucked austin cause im sorry but anyone could. and its a fact that it didnt mean that much to him cause hes told everyone in stokesdale that.you need to hop the fuck off his dick and get over him:-],True
 okayy  and i havent talked to him in like forever  i dont care about him! ha  your cutee,False
 not as sweet as you are:),False
 awww well thank you! Who is this?,False
 r u a virgin?,True
 uhm no,False
