text,label 
Q: do people in australia call the rest of the world up over?A: idk?,False
Q: Do peoples words bother you?A: sometimes when theyre trying to be gangsta or ignorant,False
Q: Do strangers try to talk to you too? (One old drunk dude just struck up a convo with Xen at the store.)A: yes. and its a little creepy,False
Q: Do the Alphabet song and Twinkle  Twinkle Little Star have the same tune?A: Yes i believe so,False
Q: do the makers of Friendster uses Facebook? =)A: i have no idea? hahaha,False
Q: Do u have a gag reflex?A: Do you have a name?,False
Q: do wear Vans ? the shoes .A: No but not because I don't like them  I just think their overated. I have a pair of shoestringless nike that I rock :) their sweet cause they loook like gym shoes but their slip on and offs! lovee em.,False
Q: do you  play an instrument ?A: i can play a little guitar and learning the violin,False
Q: do you also like diary of a wimpy kid??A: haha my brother does! I think its funny,False
Q: do you always trust your instinct?A: usually,False
Q: do you always wear your watch?A: I never wear a watch. i dont like time.,False
Q: Do you and Timmy have a KI pass? :DA: Not yet ;] Sure hope so here soon!! :D,False
Q: Do you answer phone calls when you don't know the number?A: NOpE,False
Q: Do you ask questions that sometimes you really don't want the answer too?A: no.,False
Q: Do you believe honesty is the best policy?A: yes for most,False
Q: Do you believe in aliens?A: Yes I do.,False
Q: Do you believe in always telling the truth?A: Most of the time. ;),False
Q: Do you believe in angels and demonsA: yes i think so,False
Q: Do you believe in fate?A: No. Only because if it were up to fate then noone truly has any choices in life. And well i don't like to be told what to do. I like making my own mind up! :],False
Q: Do you believe in Karma and Destiny?A: Karma YES. Destiny NO.,False
Q: Do you believe in love?A: I like to think so. :/,False
"Q: Do you believe in the quote "" I'll sleep when im dead''?A: I guess. so",False
Q: Do you believe sometimes in life you have to be selfish?A: no.,False
Q: Do you believe that everything happens for a reason?A: Perhaps not a reason  but a purpose yes. :],False
Q: Do you believe that God has a gender?A: no,False
Q: Do you believe that the guy should pay on the first date?A: Yes.,False
Q: Do you bite your lip a lot?A: nope not really  do you?,False
Q: Do you bite your lip a lot?A: Not really,False
Q: do you buy things online?A: not too often.,False
Q: Do you chew on your pens or pencils?A: No.. hate that.,False
Q: Do you close your eyes when you sneeze?A: i dont think so,False
Q: Do you conform or make your own path?A: make my own path. always. i like the untaken path.,False
Q: Do you consider yourself an animal lover?A: Not really but I do like animals. Just not to make love to them. ha,False
Q: Do you consider yourself creative?A: yes =D,False
Q: do you cook? if so  what is your specialty?A: Yes I do. I like to cook :]r And my newwest creation chicken veggie penne! Its awesomeness.,False
Q: Do you crack your knuckles?A: used to don't anymore..,False
Q: Do you cry often or keep it inside?A: keep it inside. almost always,False
Q: Do you cry often or keep it inside?A: keep it inside. always,False
Q: do you cuss?A: Sometimes I do. Its usually when I stub my toe or are talking really passionately about something when Im mad or irrated. I think its really more a way to make yourself look unintelligent. Most people that do often or like in every sentence just don't have anything better to say..haha just my opinion.,False
Q: Do you dance in the shower?A: nope,False
Q: Do you dance in the shower?A: Not in the shower but i do in the stand up tanning beds hahahha,False
Q: Do you daydream sometimes? What do you often daydream about?A: Yes and its never things I can remember. I just daze off lol,False
Q: Do you de-label your beer bottles?A: nahh,False
Q: Do you do what needs to be done regardless of the consequencesA: yes.,False
Q: Do you do your own dishes?A: have to,False
Q: Do you dream in color?A: sometimes.,False
Q: Do you eat a lot?:A: Lots :) show your face.,False
Q: Do you eat all the servings in the food groups on a daily basis?A: most of the time,False
Q: Do you eat any weird mixture of foods?A: yes.,False
Q: Do you eat breakfast daily?A: i try to,False
Q: Do you eat cheeseburgers?A: not really,False
Q: Do you eat jello when you are sick?A: Yes I have actually.,False
Q: Do you enjoy giving hugs?A: no but i should more often im sure,False
Q: Do you enjoy going shopping? If so what type of things do you enjoy buying?A: yes but i dont much anymore..... things for others is most fun!,False
Q: Do you ever count your steps when you walk?A: Any time i think about doin that i forget im counting and then by the time i get to the end im like dang it!! haha,False
Q: Do you ever go bird watching?A: I do bird watch actually ,False
Q: Do you ever take medication to help you fall asleep faster?A: nope,False
Q: Do you ever think humans will be satisfied?A: N E V E R.,False
Q: do you ever think of an amazing song from the 80s or 90s or something and wonder if it would still be big if it was released now for the first time?A: Yes. And im sure there are tons that soo could.,False
Q: Do you ever think of becoming a model?A: yes,False
Q: Do you ever think of crazy things in you're head that probably wont happen?A: Yes. all the time :),False
Q: Do you ever think you smile too little?A: not at all!!! I smile too much,False
Q: Do you ever try to impose your beliefs on others?A: Not really only for conversation.,False
Q: Do you ever watch soap operas?A: used to with my ma. general hospital is the shiz :],False
Q: Do you excercise regularly? If so  how often?A: no i should but i do yoga a bit so twice a week?,False
Q: Do you fall asleep during the day and cannot sleep at night?A: sometimes. i did that a lot when i was sick this past wk,False
Q: Do you fall for Internet advertisements?:A: show your face,False
Q: Do you fear or respect the law more..why do you say that?A: Fear. Only because of the corruptness of it all.,False
Q: Do you fear something you honestly have no reason to fear?A: I dont think so :/,False
Q: Do you feel that children should be sheltered from unhappiness?A: nop.e,False
Q: Do you feel under appreciated?A: yes,False
Q: Do you feel weird being around people you do not know?A: not really . I like meeting new people,False
Q: Do you find the opposite sex confusing?A: Yes. very sometimes.,False
Q: Do you generally believe people when they telly ou sorry? Or do you question it?A: No. Usually question it. cause most people that say sorry are only saying it. its a word. it mearly has no meaning and therefore to me  seizes existence.,False
Q: Do you get along better with the same or opposite sex?A: opposite.,False
Q: Do you get along with argumentative people?A: not really being that i am one as well.,False
Q: Do you get annoyed when other people display bad manners?A: yeeah,False
Q: Do you get annoyed when someone cuts in front of you when you are waiting in line?A: Yes.,False
Q: Do you get cold sores often?:A: Nope. Show your face? why dont you?,False
Q: Do you get distracted easily?A: very much so!,False
Q: Do you get excited over cameras?:A: I love cameras. Show your face yooo,False
Q: Do you get mad when people lie to you?A: If I care about the person lying to me..,False
Q: Do you get nervous before doctor appointments?A: nope,False
Q: Do you get nervous when alot of people look at you?A: not at all :) look away haha,False
Q: Do you get upset easily?A: not too easy.,False
Q: Do you give it up easy? As in sex wise :|  Or do you play hard to get it?A: No. Im with my first and am gladly in love with him-r HARD TO GET is always BETTER! :),False
Q: Do you give out second chances too easily?A: Wayyyy tooooo easilyyyyyyy!,False
Q: Do you give smart ass  answers to questiosn or answer them with a good answer?A: depends on the question really but both :),False
Q: do you go buy your first name or by your middle name?A: First.,False
Q: do you go to church regularly?A: Not currently. Used to..,False
Q: Do you guys like robot chicken? i do;) askedA: idk,False
Q: Do you hate being alone?A: Home alone  yes.,False
Q: Do you hate the last guy/girl you were talking to?A: Nahh hates a strong word.,False
Q: Do you have a calendar from 2001 hanging in your room?:A: no. haha Show YOUR FAce.,False
Q: Do you have a calender in your room?A: nope,False
Q: Do you have a cellphone or iPod with a patterened cover?A: no,False
Q: Do you have a distinct smell?:A: i think everyone does,False
Q: Do you have a favorite Beatles song?A: Hmm I love the beatles :],False
Q: Do you have a favorite Jim Carrey movie?A: He's not really one of my favorites. But i likes MASK.,False
Q: Do you have a fetish?A: not really,False
Q: do you have a pair of underwear that consistently gives you a wedgie  yet you still wear them?A: Only thongs. And honestly I never understood why women wear them because they are literally the most uncomfortable things to wear. I feel like my asscheeks have no underwire like a bra. haha its hard to explain. r But now I wear them because they make me feel sexy. So if Im in a spicy mood I wear them :),False
Q: Do you have a secret that no one knows but you?A: doesnt everyone..,False
Q: Do you have a song stuck in your head right now?A: Janet son of a gun. haha,False
Q: Do you have a specific work-out routine?..if  not  how do you keep in shape? [mentally and physically  speaking].A: I do yoga. :],False
Q: Do you have a T.V. in your bedroom?A: Nope.,False
Q: Do you have a tan?A: I could have a better one. :(,False
Q: Do you have a tattoo  where is it located and what does it stand for?A: No  nowhere and nothing. haha,False
Q: Do you have a twitching problem?:A: No? haha show your face,False
Q: Do you have A.D.D.?A: not clinically but i think so sometiems hahhahha,False
Q: do you have an accent?A: I dont think I do but when I travel to another part of the country like say texas or kentucky..they all say I have a northern accent so I guess I do. Idk hahaha,False
Q: Do you have an innie or an outtie?A: innie.,False
Q: Do you have any concerns at this moment?A: Nahhh. only that the occean is dispicably turning to oil at the rate of people saying ohh who really cares and the welfare of the creatures living in it is in our hands....not too much of a concern thooough...,False
Q: do you have any fun summer plans?A: Not really. I wanna go back to gatliburg..i gotta necklace from one of the gem places up in the mountians and the head on the necklace broke. so i wanna get it fixed. :] haha but other than that. the beach would be nice but were tyring to get a house around here so idk if money will work.,False
Q: Do you have any health problems?A: Not that im aware of thankfully,False
Q: Do you have any jewelery on?A: a hemp bracelet my sister made me on my left wrist and my two favorite rings :]r Earrings too...lets count  8 others :),False
Q: Do you have any magazine subscriptions?A: Nope,False
Q: Do you have any phobias? If so  what are they?A: Not really that i can think of.,False
Q: Do you have any tattoos?  If not  any plans to get one?A: nope. and i wanted one but now idk cause i just dont think id be happy in a few years so oh well.. ill prolly never get any but i like it that way,False
Q: Do you have any weird habits?A: I like to brush my teeth in the shower :),False
Q: do you have classes? what's your favorite subject?A: Not currently. Im on a waiting list and I really enjoyed microbiology :),False
Q: Do you have dreams about becoming famous?:A: nahhh,False
Q: Do you have one or more Britney Spears C.D.?A: All three babay :),False
Q: do you have twitter? =)A: NOpe. I used to but then i deleted it because i liked formspring more and didn't have many followers on it.,False
Q: Do you have two formsprings me? Because I'm following a different account and it's still you? HahaA: Yeah i made my first one. and forgot the password to it!!!!! haha so i had to make a new one. it sucked but at least it was farely new to me. teaachgee is the right one!! :),False
Q: do you have your FB account? can I add you up? hahaA: Yes and yes :] I dont know what my url is but look up tosha goodin. You should find me. I have a birthday cake in my default haha,False
Q: Do you have your own bank account?:A: mes  they can be fun,False
Q: Do you have your own vehicle?A: yes. Silver sunfire. 2000,False
Q: do you have your twitter account?A: I did. And then realized I dont get on my account enough to follow a bazillion people and keep them all posted up on my life. So I deleted it. r So Im sticking with formspring :],False
Q: Do you ignore people when you're mad/upset with them?A: I like to walk away from a situation yes. before it escalades and things are said and felt that aren't needed.,False
Q: Do you judge people on what they look like?A: Negative. I think we as humans all tend to sometimes but its all in unintentional purpose. So I try not too :),False
Q: Do you know a alcoholic?A: nahh,False
Q: Do you know a drug addict?A: yes,False
Q: Do you know any mechanical stuff about cars?A: I know how to change a tire  change my oil  what most parts of the car and motor is. I can put all liquids in my motor :] and I soo have my own jumpers haha,False
Q: Do you know anyone in prison?A: Lil wayne,False
Q: Do you know anyone who has broken their thigh bone? Did you know the thigh bone is stronger then concrete?A: No I don't know anyone and yes I did know that.,False
Q: Do you know anyone who keeps their dog in their house?A: yes. tims dad,False
Q: Do you know anyone who was adopted as a child?A: Not to my knowledge.,False
Q: Do you know anyone with a mental problem?A: yes. many people. i work with alot of the mentally handicapped,False
Q: Do you know April?A: She's my sister :],False
Q: Do you know how much a peso would be worth in the United States today?A: ..,False
Q: Do you know how to change a tire? Change oil? Change a spark plug?A: Yes. yes. and i have the idea of it. as long as i have the paper thatt tells me which numbered spark plug goes where..i could do it :),False
Q: Do you know how to knit?A: yes,False
Q: Do you know how to play poker?A: i wish i did.,False
Q: do you know how to speak korean?A: Nope. I know a little thai and some spanish. haha go figure.Im seriously the whitest korean chick you'd ever meet :],False
Q: Do you know karate?A: i wish. hhhhhighhhhyeaaaahhhh!,False
Q: Do you know what boricua/moricua/morena mean?:A: no,False
Q: Do you know what dog treats taste like?A: nope but i can imagine,False
Q: Do you know where your Dad was born?A: ohio,False
Q: Do you learn the easy way or the hard way?A: hard. seems like with everything. ughh ha,False
Q: Do you leave voice messages?A: yes :) happy ones. but not to my bf because he wont check them. so he doesnt get the pleasure of recieving funny and nice and amazing messages from me. Mostly just to my sister and back :),False
Q: Do you like Alice in Wonderland? :)A: Not really the second one so much. It had some good underlying morals and all but the movie itself drug on and on i thought.,False
Q: Do you like beef jerky?A: LOVE IT,False
Q: Do you like blue cheese?A: only in burgers.,False
Q: Do you like broccoli?A: L O V E broccoli. cheesey broccoli hahaha,False
Q: Do you like candy necklaces?A: They're okay. i haven't seen them in a long time :/,False
Q: Do you like Care Bears?A: NO.,False
Q: Do you like carrots?A: Yeshhh,False
Q: do you like cats?A: Nope. Not a cat person.,False
Q: do you like dogs? do you have one?A: I love doggies :) and not right now. at my parents i do. if that still counts when you no longer live with them. but yes :) they are bull mastiffs. pure bred. akc registered. sweet looking dogs. :) haha,False
Q: Do you like hot or cold showers?A: hot but sometimes i like cold. depends on the mood i guess,False
Q: Do you like hugging people when you meet them or are you uncomfortable doing this?A: not really when i first meet them,False
Q: Do you like it when people just randomly come over?A: yes.,False
Q: Do you like ketchup but hate tomatoes?A: nope. i love tomatoes!,False
Q: Do you like ketchup?A: Love it :],False
Q: Do you like Kool-Aid?A: not fruit punch. blahhh,False
Q: do you like lady gaga?A: Papapapapa shore do :] haha r I like any thing i can do the robot to haha,False
Q: Do you like mustard?A: love it,False
Q: Do you like nachos?A: Love them> i love cheese.,False
Q: do you like politics?A: Do I like them  No. Do I think they have a big part in society  yes. So I take part in them. In america  the government is the people. So why do people say they hate politics?r It can make a great conversation sometimes lol,False
Q: Do you like predictive text?A: yes i do haha,False
Q: do you like riding the roller coaster?A: I love roller coasters!! :],False
Q: Do you like shopping for new clothes?A: Love it but I don't it too much currently,False
Q: do you like skittles?A: LOVE THEM :],False
Q: Do you like the movie Chronicles of Narnia?A: Yes. Love the creativity.,False
Q: Do you like the smell of cigarettes?A: Noooo.,False
Q: Do you like the smell of weed?A: yes. I think it should be made into a cologne/,False
Q: do you like the sound of the wind chimes?A: yes I do :) its calming haha,False
Q: Do you like this dress I ordered earlier? http://www.topshop.com/webapp/wcs/stores/servlet/ProductDisplay?beginIndex=20&viewAllFlag=false&catalogId=19551&storeId=12556&categoryId=160952&parent_category_rn=42344&productId=1762331&langId=-1A: prettttty,False
Q: Do you like to go out in the rain?A: Rain doesn't bother me at all other than when Im dressed up and have to be somewhere important. Rain is important.,False
Q: Do you like to touch sharp objects?:A: No? show your face.,False
Q: Do you like to travel by airplane?A: never been on a plane :(,False
Q: Do you like Tom Cruise movies?A: like his movies. dont like him.,False
Q: Do you like traveling? How often do you think you ride in a car?A: yes!!!!!!!!    i dont much now but i like to travel,False
"Q: Do you like Vitamin Water?A: No. Its not as good for you as ""they"" say. Water is best for me :]",False
Q: Do you like wild parties with lots of people?:A: somet,False
Q: Do you like your living arrangement?A: not really,False
Q: Do you like your name?A: yep,False
Q: do you like your name?A: Yes i suppose.,False
Q: Do you likee chicks?A: Like  like women? No. Like  baby chickens? yess :],False
Q: Do you listen to christian rock?A: sometimes i do,False
Q: Do you listen to music depending on what mood you are in or does music make your mood?A: Okay so i copied and pasted for you. and yes to both questions :]r r Everything!!! seriously.r But when im sad. Ah me by griffen house  I love ADTR & Emarosa any time of the day  anything I can do the robot to and Emmure when Im feeling thrashin :] ha. Ohh and i like instrumental music. Underoaths cd of violins is my all time favorite <3,False
Q: Do you listen to music every day?A: Yes i do!,False
Q: do you listen to your mom??A: sometimes :) i like her opinion.,False
Q: Do you live in China?A: Nope. Ohio :],False
Q: Do you loan people money?A: too much sometimes.,False
Q: Do you look for quality or quantity?A: qualtily :) of course.,False
Q: Do you look forward to sleeping?A: Only if i've had a bad day.,False
Q: do you look like your mom or dad?A: I don't know my biological mother. My dad met her in Korea while he was in the army & they came over here and I was born. They were over before they started. He wanted me and she wanted to come to the U.S. so I haven't seen her since. r Now my dad is remarried to a white lady-hence the fact I said Im the whitest korean you'll ever talk to! haha So my ma and dad are both white. Some people say I look like my dad but I dont really see it much.,False
Q: Do you love to party?A: Nahh,False
Q: Do you make the jokes or laugh at them?A: both. but usuallly make them,False
Q: Do you make your bed daily?A: nope,False
Q: Do you miss your past?A: I miss being a kid. yes.,False
Q: Do you miss your past?A: I miss being a kid. Yes.,False
Q: do you missed formspring? =)A: I did. but now im overwelmed with questions hahah thanks to you! :],False
Q: Do you over think or under think?A: over think on whats not needed and i seem to underthink on what needs the most thinking.,False
Q: Do you own a bathrobe?A: No,False
Q: Do you own a graphing calculator?A: yes when i was in hs,False
Q: Do you own a gun? Or would you ever? Why?A: No I dont/ My bf does. and yes if i could or had the extra money too have one i would  i'd like to take a gun class as well. just to shoot one. r Because you never know when you'll need to defend yourself. zombies are cruel. hahaa and there's a buncha crazies out there. ya just never know and being prepared isn't half bad anymore....,False
Q: Do you own a pair of dice?A: noo,False
Q: Do you own a striped sweater?A: i may,False
Q: Do you own any band tu2013shirts?A: yes. emery. emarosa. all the day holiday,False
Q: Do you own any game consoles?A: Nope. I like games but i dont own any of my own. Usually don't have time for them,False
Q: Do you own anything leopard print?A: a thong,False
Q: Do you own anything that involves with Betty boop?A: No lol thats funny :),False
Q: Do you own shirts with funny sayings on them? If so  which is your favorite?A: not really,False
Q: Do you own slippers?A: nope,False
Q: Do you pay attention to calories on the back of packages?A: not really,False
Q: Do you prefer Chinese or Mexican?A: MMMMHHHMMM i love chinese and mexican. haha,False
Q: Do you prefer hot coffee  iced coffee  or neither?A: Hot coffee  iced coffee!! :] haha,False
Q: Do you prefer regular or chocolate milk?A: neither. im not a milk fan.,False
Q: Do you prefer Scary movies or comedy movies?A: comedy,False
Q: Do you prefer tape or a stapler?A: tape. duck tape,False
Q: Do you prefer to ask question or answer them? why do you think this is?A: both :),False
Q: Do you prefer to be blissfully unaware? Or know what going on though it may hurt to know?A: know whats going on because then it was MY CHOICE to be hurt.,False
Q: Do you prefer to work independently or on a team?A: independently,False
Q: Do you put anything on your spaghetti Bolognaise?A: I dk what spaghetti bolognaise is? haha enlighten me????,False
Q: Do you put cheese on your spaghetti?A: yes i love cheese.,False
Q: do you put on make up everyday?A: Not everyday. Usually when I wanna pretty or im going out for something special :),False
Q: Do you put up Christmas lights at Christmas time?A: Yes. i love decorating,False
Q: Do you randomly bust out singing when you hear a song playing somewhere?A: not too often unless im in the car,False
Q: Do you read trashy romance novels often?A: nope,False
Q: Do you really  truly miss someone right now?A: Not really,False
Q: Do you really care what people think about you? If so  why?A: Nahh because If i cared what others thought about me i would never get to think about what i care about. Caring about what others think is a waste of all time in my opinion. Its my life. Ill live it the way I want,False
Q: Do you recycle?A: yes! everyone should RECYCLE.,False
Q: Do you regularly watch the news?A: no but i get online a lot,False
Q: Do you say I Love You to your friends all the time?:A: every now and then,False
Q: Do you scream on rollercoasters?A: have too! :) it makes it so much more fun.,False
Q: Do you shower in the morning or at night before bed?A: at night. i like to climb into bed clean :),False
Q: Do you shower in the morning or at night before bed?A: repeat,False
Q: Do you shrug it off or cry for hours?A: Shrug it off. :] haha no time to deal with petty bullshiz.,False
Q: Do you sing in the car?A: A L W A Y S : ],False
Q: Do you sleep with noise or in complete silence?A: complete silence and all darkness.,False
Q: Do you sleep with your closet doors open or closed?A: Closed usually,False
Q: Do you snore or Steal the covers or Roll around in your sleep?A: I snore sometimes so im told . and nahh i lay pretty still when it comes to sleep. I sleep like a log. ha,False
Q: do you sometimes ask God why things happen to you?A: Nahhh. Things always have a purpose. :],False
Q: do you still believe to the race concept? like asian black and white are different type of races? or you prefer to use the term ethnic group?A: I don't really think much about it honestly. race  ethnicity  differences  color...its all the same meaning to me. :] we're all different.,False
Q: Do you swear when youu2019re mad?A: Nope,False
Q: Do you take a lot of pictures?A: lots and lots,False
Q: Do you take any dare?A: Dare me :),False
Q: Do you take life too seriously or not serious enough?A: i think serious enough,False
Q: Do you take work home with you?A: No,False
Q: Do you take your daily vitamins?A: yes :],False
Q: do you talk more?A: i like to talk  yes.,False
Q: do you talk to cleverbot? hahaA: I dont know who cleverbot is?,False
Q: Do you tell a person if you see they have toilet paper stuck on their shoe?A: Yes!? Wouldn't you. hahahhaha,False
Q: Do you think Christmas is stressful?A: Nothing like that should be stressful. It should be fun. When it becomes stressful  that's when you know you've lost sight of the true meaning of christmas!! think about it people.,False
Q: Do you think demons are real?A: Ehh maybe.,False
Q: Do you think famous people have the right to have a private life?A: Yes I do. :],False
Q: do you think gays are more stylish than girls? why or why not?A: yes i do only because women seem to have lost the want to look good for themselves anymore. so as much as gays sometimes over do it..gays vs girls...gays win,False
Q: Do you think if we found another life form we'd try to kill it?A: yes of course. definantly,False
Q: Do you think if we knew how the world was going to end we'd go insane?A: yes prolly,False
Q: Do you think if your parents knew more about you they could relate better?A: IDK. My parents are  okay let me restart..My mother is relentless. My Dad knows me quite well actually. My mother just doesn't like the thought of me having a mind and using it. Ha. its annoying but hey  its not like we can choose our parents.,False
Q: Do you think it s sassy when people of the opposite sex swear every once in a while when they usually don't?:A: i guess..,False
Q: Do you think it's better to find love or let it find you?A: let it find you. it will :],False
Q: Do you think it's okay for guys to wear pink?A: Sometimes. but its usually gay ahha,False
Q: Do you think it's okay for parents to push their beliefs on their children?A: its okay unless it effects free will. but good morals and standards aren't bad to push on a child with no form or structure that needs it.,False
Q: do you think its possible for a human to sleep with there eyes open?A: It is possible actually. :],False
Q: do you think letting go means you love best?A: Hmmm idk if i completely understand the question..,False
Q: Do you think life is fair?A: I dont. But what is complaining about it going to do?,False
Q: Do you think parents are too hard on kids these days?A: I don't think they're hard enough to be honest. Society wouldn't be the way it is if people would make they're kids have morals and standards. Aids is spreading at an unbelievable rate these days. Just sayin...,False
Q: Do you think people are addicted to FS?A: yes. like most websites i think people are addicted to having something to do :),False
Q: Do you think people end up warped if they are not loved as a child?A: yes. but we end up warped in the end either way..,False
Q: Do you think people really just to be understood by one another and accepted?A: yes,False
Q: Do you think people talk about you behind your back?A: im sure. people find anyting to talk about for everyone.,False
Q: Do you think people that are curious about when the world is going to end are morbid?A: nahhh. they're just curious,False
Q: Do you think psychics are real?A: idk sometimes.,False
Q: Do you think some questions will never be answered?A: yes. duh? ha,False
Q: Do you think that animals dream?A: Yes.,False
Q: Do you think that questioning things is healthy?A: yes. i sure hope so. i feel like it works my brain and makes me think!! :),False
Q: Do you think that society has become emotionally detached?A: Emotionally DEtached? yes. Society is cold.,False
Q: Do you think we are raising the next generation right?A: not at all.,False
Q: Do you think we will always find a reason to go to war?A: yes.,False
Q: Do you think we will find another life form in your life time?A: yes i do.,False
Q: Do you think you could be deployed right now and be okay when you cam back? Regardless or age or sex.A: no.,False
Q: Do you think you could defend yourself if need be?A: Oh Most Definantly.,False
Q: Do you think you could survive being a prisoner or war(POW)?A: idk. that'd be hard but i think so,False
Q: Do you think you have habits that annoy other people?A: im blunt. Hahhahaha,False
"Q: do you think you're fat?A: Nope. Actually the science books with the weight chart says im obeist for my hieght  but they're crazy if I lost weight according to what I ""should be"" i'd be skin and bones! I like a little fat on me hahaha",False
Q: Do you think you've changed over the past year? Is it a good change or a bad change? Why do you feel that you changed or was it just something that happened that you weren't trying to do?A: Good change definantly. and it was me and timothy getting together that really did it. straightened me out :) and him :],False
Q: do you think your photogenic?A: Sometimes :],False
Q: do you think youre more serious or sarcastic?A: SARCASTIC. :],False
Q: Do you toss and turn for hours at night or fall right to sleep?A: Nope,False
Q: Do you trust easily?A: too easily,False
Q: Do you volunteer for anything?A: yes walks to raise money for cancer patients and I volunteer for adopt a highway! Gotta care about our mother earth :),False
Q: Do you wanna be my bestfriend? (last question) Spam back if you wanna lates!!!A: Yes Sure. Why would you spam that? do you not have a bf?,False
Q: Do you want someone you can't have?A: nope.,False
Q: Do you want to get married?A: someday,False
Q: do you want to see your real mom?A: Nope.,False
Q: Do you want to start over with anyone?A: no again.,False
Q: do you want to switch places with a male?A: Nahh. I like being a female :],False
Q: Do you watch bugs crawl on the floor?:A: Show your face.,False
Q: Do you watch Family Guy regularly?A: NO.,False
Q: Do you watch the Gilmore Girls?A: nope but the second to last gilmore girl just died. did ya knwo that,False
Q: Do you wear a watch?A: Nope  time is not of essence to me,False
Q: Do you wear flipu2013flops even when it's cold outside?A: sometimes.,False
Q: Do you wear hoodies often?A: during the winter i do.,False
Q: Do you wear mental chains?A: no. im told i have no filter between my mental and mouth. haha,False
Q: Do you wish someone was with you right now?A: Yeah im all alone currently waiting for timothy to get home. I miss him :(,False
Q: Do you wish you were more fit?A: im pretty fit :),False
Q: Do you/have  you ever watched Desperate Housewives?A: nope,False
Q: does any one say you look like a celebrity? if so who? do u think they're right?A: nope.,False
Q: Does anyone call you babe?A: My baby. Timothy :],False
Q: does anyone sang you a song on public? if so  describe he did itA: Nope. suree haven't.,False
Q: Does being yelled at bother you? Do you yell back?A: I yell back sometimes but i dont like to be yelled at,False
Q: Does it annoy when people jock your shit?A: yeah,False
Q: Does it annoy you when people kiss in public?A: Nahhhhh just when its like get a room suckin face all over the place touchy public kissing hah,False
Q: Does it annoy you when someone says they'll call but never do?A: if its someone that,False
Q: Does it bother you that travesti immitate your favorite singers?A: huh,False
Q: Does it bother you when people ask you questions and the answer is in your bio?A: nahhh.,False
Q: Does it bother you when people curse at you?A: nahhh,False
Q: Does it bother you when people try to make you jealous?A: yes. only because it's petty highschool crap thats annoying and not needed. haha,False
Q: Does it bother you when someone says they'll call you and they don't?A: Sometimes if im looking forward to gettin the call from that particular person.,False
Q: Does smoking bother you?A: yes,False
Q: Does the flash on the camera blind you too?A: not too bad usually,False
Q: Does your closest Starbucks have a driveu2013thru?A: idk i dont do starbucks,False
Q: Does your school have dry erase board or chalk boards?A: dry erase.,False
Q: DoIhKnowYuh?r AndYuhrLike...SpammingMyFS.A: Nope. and yeah i think thats what they call it?,False
Q: Don't you hate how greasy chips are?A: yes. i dont eat them. haha,False
Q: Don't you hate it when people lie to you about coming over?A: nahh i dont think ive ever had someone lie to me about coming over? ha,False
Q: Don't you just hate it when you can't find a decent working pen especially when you need to write something important? ^_^A: YES!~!!!!,False
Q: Done spamming for now. Leave me things? Hint  hint  wink  wink  say no more? LMAO! <3A: kkkk,False
Q: Dont you hate when they fucken yell at you for not texting back? lol i do!!!A: yes,False
Q: Earphones or headphones?A: headphones,False
Q: Ello (:A: Hayyy :],False
Q: emahsnouoy means shame on you spelled backwards.. I always hear it during debates haha. xDA: Nice :),False
Q: Enlighten me....A: okayyy,False
Q: ever been high/drunk?A: Both. :],False
Q: ever been to the derby?A: Sure have. :),False
Q: Ever come close to death?A: couple times. car accident that sent me across three lanes of traffic in heavy rain  spinning. not one car hit me. it was crazy,False
Q: Ever done something you're embaresed about ??A: nope.,False
Q: Ever dropped a cell phone?A: more than ever,False
Q: Ever fell for the same guy more than once?A: Nope.,False
Q: Ever felt that no one relates to you?A: Yes. All the time.,False
Q: Ever gave a really long apology?A: Yea,False
Q: Ever looked at a guy and then checked out his Package ??A: yes.,False
Q: Ever seen a therapist?A: nope. but sometimes I sure wish I had someone I could pour all my thoughts out too..,False
Q: ever tought about going to the Moon or anouther Planet ??A: yes. all the time.,False
Q: ever tried an ouija board?A: yup. have one,False
Q: ever tried dancing in the rain?A: yes. slow danced with my boyfriend :),False
Q: ever tried skinny dipping? with whom?A: Yes. With my sister. haha we went night swimming in our pool in our backyard. Just so we could answer this question. ;],False
Q: Ever won a spelling bee?A: nope,False
Q: Ever wondered what it's like to be a piece of cheese?A: no. but i bet its cheesey,False
Q: Everyone should ask my best friend  A-Bizzle questions.  She doesn't have any followers!  :)  http://www.formspring.me/TheOnlyABizzleA: For sureeee :],False
Q: ew you shat public? XDA: You asked didnt you? I was like 12 and you gotta do what you gotta do yo> haha,False
Q: Fav Fantisey ?? Doesn't have to be Sexual   do you want to rich or famous or just live on a deserted Island ?? AnythingA: to live on a deserted island with friends and family away from the world. money. selfishness. mean people. traffic. cliques. bad influences. annoying laws. limitations and live off of the land like an indian :) haha,False
Q: fav outdoor activity?A: right now...rollerblading :),False
Q: favorite animal?A: dogs.,False
Q: Favorite board game?A: I really liked aggravation :),False
Q: Favorite board game?A: twister.,False
Q: Favorite boyu2019s name?A: ember.,False
Q: Favorite brand of clothes?A: i dont do brands. i do the look. i like how it looks i buy it.,False
Q: Favorite Christmas movie?A: its a beautiful life.,False
Q: favorite color?A: purple. always,False
Q: Favorite color?A: PURPLE. not lavendar. Eukkkk. Deep dark sensational violet :),False
Q: Favorite daytime talk show host?A: dont watch talk shows.,False
